from,BE-BB-electricity-transmission,BE-biomass-st,BE-ch4-gt,BE-electricity,BE-electricity,BE-electricity,BE-electricity,BE-electricity-liion-battery,BE-electricity-shortage,BE-solar-pv,BE-wind-onshore
2019-07-04 03:00:00,2479864.2,0.0,0.0,0.0,1439712.8,1075595.4431156414,0.0,0.0,0.0,0.0,35444.0
2019-07-04 04:00:00,2675453.6,0.0,0.0,0.0,1659427.9,1053298.0517331394,0.0,0.0,0.0,535.3199999999999,36737.0
2019-07-04 05:00:00,3452743.6,0.0,0.0,0.0,2455989.8,1059551.194703676,0.0,0.0,0.0,23664.399999999998,39133.0
2019-07-04 06:00:00,6103737.5,0.0,0.0,0.0,5102663.9,1107985.6266618844,0.0,0.0,0.0,49120.0,57792.0
2019-07-04 07:00:00,9869912.9,0.0,0.0,0.0,8866191.5,1176852.477538239,0.0,0.0,0.0,89660.0,83471.0
2019-07-04 08:00:00,11999850.0,0.0,0.0,0.0,11003288.0,1225040.0749057862,0.0,0.0,0.0,134524.0,93954.0
2019-07-04 09:00:00,13338152.0,0.0,0.0,0.0,12344251.0,1270896.4566917012,0.0,0.0,0.0,179420.0,97576.0
2019-07-04 10:00:00,12900000.0,0.0,0.0,0.0,11837069.0,1318480.68061462,0.0,0.0,0.0,156848.0,98702.0
2019-07-04 11:00:00,12052506.0,0.0,0.0,0.0,10968487.0,1299090.452191959,0.0,0.0,0.0,116224.0,98847.0
2019-07-04 12:00:00,10919866.0,0.0,0.0,0.0,9824512.4,1257183.423861369,0.0,0.0,0.0,63248.00000000001,98582.0
2019-07-04 13:00:00,10249302.0,0.0,0.0,0.0,9171630.3,1216702.5509448724,0.0,0.0,0.0,42900.0,96131.0
2019-07-04 14:00:00,8803153.5,0.0,0.0,0.0,7719637.6,1193280.6908694052,0.0,0.0,0.0,22546.8,87218.0
2019-07-04 15:00:00,9203336.0,0.0,0.0,0.0,8113777.6,1188124.5905254143,0.0,0.0,0.0,4553.200000000001,94013.0
2019-07-04 16:00:00,9705002.8,0.0,0.0,0.0,8592972.3,1230525.288037919,0.0,0.0,0.0,23124.8,95370.0
2019-07-04 17:00:00,9199801.2,0.0,0.0,0.0,8045551.6,1276079.9831021142,0.0,0.0,0.0,31880.399999999998,89950.0
2019-07-04 18:00:00,8713402.5,0.0,0.0,0.0,7541078.9,1288065.1737960384,0.0,0.0,0.0,29347.600000000002,86394.0
2019-07-04 19:00:00,8149462.5,0.0,0.0,0.0,6976202.9,1277999.8076981234,0.0,0.0,0.0,21933.2,82807.0
2019-07-04 20:00:00,7403332.7,0.0,0.0,0.0,6206630.7,1279206.5545873824,0.0,0.0,0.0,2411.6,80093.0
2019-07-04 21:00:00,6917552.5,0.0,0.0,0.0,5688642.6,1305617.8558195776,0.0,0.0,0.0,0.0,76708.0
2019-07-04 22:00:00,6309743.8,0.0,0.0,0.0,5155686.7,1224464.127526984,0.0,0.0,0.0,0.0,70407.0
2019-07-04 23:00:00,5762153.5,0.0,0.0,0.0,4664006.8,1163029.7404451927,0.0,0.0,0.0,0.0,64883.0
2019-07-05 00:00:00,5446554.9,0.0,0.0,0.0,4348881.4,1159793.4646966162,0.0,0.0,0.0,0.0,62120.0
2019-07-05 01:00:00,5167467.7,0.0,0.0,0.0,4082789.7,1144188.0333355071,0.0,0.0,0.0,0.0,59509.99999999999
2019-07-05 02:00:00,3675546.4,0.0,0.0,0.0,2580607.9,1150523.4545035246,0.0,0.0,0.0,0.0,55584.99999999999
2019-07-05 03:00:00,3740937.3,0.0,0.0,0.0,2614025.1,1174521.2619572005,0.0,0.0,0.0,0.0,47609.0
2019-07-05 04:00:00,2524836.6,0.0,0.0,0.0,1340249.7,1222983.1199812363,0.0,0.0,0.0,786.28,37610.0
2019-07-05 05:00:00,1360254.8,0.0,0.0,0.0,0.0,1421684.9657042,0.0,0.0,0.0,33003.2,28427.000000000004
2019-07-05 06:00:00,3158382.0,0.0,0.0,0.0,1655395.7,1618357.2825556002,0.0,0.0,0.0,82656.0,32715.0
2019-07-05 07:00:00,2578270.4,0.0,0.0,0.0,1035956.6,1695506.8052668,0.0,0.0,0.0,121224.0,31968.999999999996
2019-07-05 08:00:00,2539537.7,0.0,0.0,0.0,1008974.2,1704886.5197262,0.0,0.0,0.0,147560.0,26762.999999999996
2019-07-05 09:00:00,2559748.9,0.0,0.0,0.0,1004968.5,1739772.4752405998,0.0,0.0,0.0,159948.0,25044.0
2019-07-05 10:00:00,3391725.8,0.0,0.0,0.0,1774959.3,1795392.5364028001,0.0,0.0,0.0,155376.0,23250.0
2019-07-05 11:00:00,2598882.5,0.0,0.0,0.0,965490.01,1791141.4962292002,0.0,0.0,0.0,138116.0,19633.0
2019-07-05 12:00:00,1653732.1,0.0,0.0,0.0,4750.3524,1776413.698966,0.0,0.0,0.0,110996.0,16436.0
2019-07-05 13:00:00,1768620.0,0.0,0.0,0.0,167304.35,1736755.6080176,0.0,0.0,0.0,120296.0,15144.0
2019-07-05 14:00:00,1747139.8,0.0,0.0,0.0,161821.35,1722329.4974834002,0.0,0.0,0.0,122696.0,14315.0
2019-07-05 15:00:00,1553960.7,0.0,0.0,0.0,0.0,1683658.7448928002,0.0,0.0,0.0,117296.0,12402.0
2019-07-05 16:00:00,1563558.4,0.0,0.0,0.0,0.0,1667724.2007537999,0.0,0.0,0.0,95840.0,8325.8
2019-07-05 17:00:00,1590316.6,0.0,0.0,0.0,0.0,1665530.1154934,0.0,0.0,0.0,70784.0,4429.5
2019-07-05 18:00:00,1593592.5,0.0,0.0,0.0,0.0,1640078.7265611999,0.0,0.0,0.0,44284.0,2202.2
2019-07-05 19:00:00,1553903.8,0.0,0.0,0.0,0.0,1581716.0588302,0.0,0.0,0.0,26405.2,1407.1
2019-07-05 20:00:00,1413473.6,119662.7,0.0,0.0,0.0,1536929.2936094,0.0,0.0,0.0,2607.72,1185.3000000000002
2019-07-05 21:00:00,0.0,1489117.7,0.0,0.0,0.0,1490332.4080548,0.0,0.0,0.0,0.0,1214.7
2019-07-05 22:00:00,0.0,1376463.9,0.0,0.0,0.0,1378653.468681,0.0,0.0,0.0,0.0,2189.6
2019-07-05 23:00:00,0.0,1282942.3,0.0,0.0,0.0,1287763.4870737237,0.0,0.0,0.0,0.0,4821.2
2019-07-06 00:00:00,0.0,1219367.1,0.0,0.0,0.0,1228221.4985227091,0.0,0.0,0.0,0.0,8854.4
2019-07-06 01:00:00,0.0,1202947.1,0.0,0.0,0.0,1217059.0897982481,0.0,0.0,0.0,0.0,14112.0
2019-07-06 02:00:00,456018.49,766474.55,0.0,0.0,0.0,1242675.0351262125,0.0,0.0,0.0,0.0,20182.0
2019-07-06 03:00:00,1237828.0,0.0,0.0,0.0,0.0,1265136.982903081,0.0,0.0,0.0,0.0,27309.0
2019-07-06 04:00:00,1274619.1,0.0,0.0,0.0,0.0,1304027.1440111168,0.0,0.0,0.0,430.08,28978.0
2019-07-06 05:00:00,1234633.7,192252.51,0.0,0.0,0.0,1474589.846359,0.0,0.0,0.0,22975.6,24728.0
2019-07-06 06:00:00,1551361.0,0.0,0.0,0.0,0.0,1627545.0145584,0.0,0.0,0.0,47908.0,28276.0
2019-07-06 07:00:00,4212916.6,0.0,0.0,0.0,2622913.3,1702555.3041454,0.0,0.0,0.0,66600.0,45952.0
2019-07-06 08:00:00,4769466.5,0.0,0.0,0.0,3179320.6,1725181.8083112002,0.0,0.0,0.0,75028.0,60007.99999999999
2019-07-06 09:00:00,4626421.7,0.0,0.0,0.0,3004007.8,1754801.9592194,0.0,0.0,0.0,72804.0,59584.0
2019-07-06 10:00:00,3931527.8,0.0,0.0,0.0,2274042.4,1792101.4085255999,0.0,0.0,0.0,82344.0,52271.99999999999
2019-07-06 11:00:00,2506028.4,0.0,0.0,0.0,858795.02,1773369.4056816,0.0,0.0,0.0,87400.0,38736.0
2019-07-06 12:00:00,1858117.2,0.0,0.0,0.0,224052.41,1743913.8111551998,0.0,0.0,0.0,87648.0,22201.0
2019-07-06 13:00:00,1601988.1,0.0,0.0,0.0,0.0,1698359.1160946002,0.0,0.0,0.0,83852.0,12519.0
2019-07-06 14:00:00,1580508.8,0.0,0.0,0.0,0.0,1666627.1581236,0.0,0.0,0.0,76880.0,9238.4
2019-07-06 15:00:00,1560415.1,0.0,0.0,0.0,0.0,1633990.1399790002,0.0,0.0,0.0,66248.0,7327.0
2019-07-06 16:00:00,1581604.9,0.0,0.0,0.0,0.0,1639639.9095118002,0.0,0.0,0.0,52284.0,5751.0
2019-07-06 17:00:00,1598447.2,0.0,0.0,0.0,0.0,1639585.0573756,0.0,0.0,0.0,37122.0,4015.9
2019-07-06 18:00:00,0.0,1593275.7,0.0,0.0,0.0,1617945.8915676,0.0,0.0,0.0,22084.8,2585.3999999999996
2019-07-06 19:00:00,0.0,1544614.7,0.0,0.0,0.0,1565836.366814,0.0,0.0,0.0,19255.600000000002,1966.1000000000001
2019-07-06 20:00:00,0.0,1511446.9,0.0,0.0,0.0,1515235.2756651998,0.0,0.0,0.0,2116.32,1672.1
2019-07-06 21:00:00,0.0,1487940.7,0.0,0.0,0.0,1489619.3303378,0.0,0.0,0.0,0.0,1678.6
2019-07-06 22:00:00,0.0,1375179.1,0.0,0.0,0.0,1377364.4435941998,0.0,0.0,0.0,0.0,2185.3
2019-07-06 23:00:00,0.0,1297065.4,0.0,0.0,0.0,1300077.79055579,0.0,0.0,0.0,0.0,3012.4
2019-07-07 00:00:00,0.0,1258254.2,0.0,0.0,0.0,1262668.6369935018,0.0,0.0,0.0,0.0,4414.400000000001
2019-07-07 01:00:00,0.0,1242819.5,0.0,0.0,0.0,1249147.5866221765,0.0,0.0,0.0,0.0,6328.1
2019-07-07 02:00:00,0.0,1241899.6,0.0,0.0,0.0,1250080.0728549482,0.0,0.0,0.0,0.0,8180.5
2019-07-07 03:00:00,0.0,1264896.9,0.0,0.0,0.0,1273968.176045911,0.0,0.0,0.0,0.0,9071.300000000001
2019-07-07 04:00:00,0.0,1301310.0,0.0,0.0,0.0,1309868.8959972176,0.0,0.0,0.0,529.12,8029.799999999999
2019-07-07 05:00:00,0.0,1439322.6,0.0,0.0,0.0,1476399.9666928,0.0,0.0,0.0,29392.800000000003,7684.599999999999
2019-07-07 06:00:00,0.0,1550224.6,0.0,0.0,0.0,1630397.3253861999,0.0,0.0,0.0,73040.0,7132.7
2019-07-07 07:00:00,645462.72,927606.73,0.0,0.0,0.0,1691667.1560677998,0.0,0.0,0.0,112188.0,6409.7
2019-07-07 08:00:00,1233067.5,310497.1,0.0,0.0,0.0,1691996.2688582,0.0,0.0,0.0,142748.0,5683.7
2019-07-07 09:00:00,1550065.2,0.0,0.0,0.0,0.0,1718078.4573098,0.0,0.0,0.0,162600.0,5413.3
2019-07-07 10:00:00,1586568.6,0.0,0.0,0.0,0.0,1758367.3477642,0.0,0.0,0.0,166636.0,5162.7
2019-07-07 11:00:00,1331556.8,241710.28,0.0,0.0,0.0,1736234.5127706,0.0,0.0,0.0,158924.0,4043.3999999999996
2019-07-07 12:00:00,801316.64,764780.22,0.0,0.0,0.0,1709768.3594058,0.0,0.0,0.0,141180.0,2491.5
2019-07-07 13:00:00,740927.42,792423.3,0.0,0.0,0.0,1677213.6194722,0.0,0.0,0.0,142584.0,1278.9
2019-07-07 14:00:00,579893.64,927631.69,0.0,0.0,0.0,1644850.8619818,0.0,0.0,0.0,136752.0,573.53
2019-07-07 15:00:00,265679.78,1232483.4,0.0,0.0,0.0,1622087.2274822001,0.0,0.0,0.0,123923.99999999999,0.0
2019-07-07 16:00:00,0.0,1536899.5,0.0,0.0,0.0,1625131.52078,0.0,0.0,0.0,88232.0,0.0
2019-07-07 17:00:00,0.0,1572616.4,0.0,0.0,0.0,1627764.4230764,0.0,0.0,0.0,55148.0,0.0
2019-07-07 18:00:00,0.0,1559687.5,0.0,0.0,0.0,1587667.5150786,0.0,0.0,0.0,27980.0,0.0
2019-07-07 19:00:00,0.0,1448115.8,0.0,0.0,0.0,1469104.6332348,0.0,0.0,0.0,20988.8,0.0
2019-07-07 20:00:00,0.0,1413938.4,0.0,0.0,0.0,1416090.0483076,0.0,0.0,0.0,2151.68,0.0
2019-07-07 21:00:00,0.0,1412277.8,0.0,0.0,0.0,1412277.8251834,0.0,0.0,0.0,0.0,0.0
2019-07-07 22:00:00,0.0,1354546.0,0.0,0.0,0.0,1354545.9569584,0.0,0.0,0.0,0.0,0.0
2019-07-07 23:00:00,0.0,1274763.5,0.0,0.0,0.0,1274763.5319501406,0.0,0.0,0.0,0.0,0.0
2019-07-08 00:00:00,0.0,1247913.4,0.0,0.0,0.0,1247913.413667684,0.0,0.0,0.0,0.0,0.0
2019-07-08 01:00:00,0.0,1228797.4,0.0,0.0,0.0,1228797.4459015112,0.0,0.0,0.0,0.0,0.0
2019-07-08 02:00:00,0.0,1230470.4,0.0,0.0,0.0,1230470.435906859,0.0,0.0,0.0,0.0,0.0
2019-07-08 03:00:00,0.0,1251040.0,0.0,0.0,0.0,1251039.9851529521,0.0,0.0,0.0,0.0,0.0
2019-07-08 04:00:00,0.0,1280989.2,0.0,0.0,0.0,1280989.2488554448,0.0,0.0,0.0,0.0,0.0
2019-07-08 05:00:00,0.0,1460102.0,0.0,0.0,0.0,1469461.1720866,0.0,0.0,0.0,9359.199999999999,0.0
2019-07-08 06:00:00,0.0,1832960.4,0.0,207318.09,0.0,1626722.2325823999,0.0,0.0,0.0,1079.96,0.0
2019-07-08 07:00:00,0.0,1832960.4,0.0,154628.23,0.0,1689747.3314750001,0.0,0.0,0.0,11415.2,0.0
2019-07-08 08:00:00,0.0,1676074.1,0.0,0.0,0.0,1705462.467096,0.0,0.0,0.0,29388.399999999998,0.0
2019-07-08 09:00:00,0.0,1686682.7,0.0,0.0,0.0,1740046.7358948,0.0,0.0,0.0,53364.0,0.0
2019-07-08 10:00:00,0.0,1697939.1,0.0,0.0,0.0,1767363.097297,0.0,0.0,0.0,69424.0,0.0
2019-07-08 11:00:00,0.0,1649990.7,0.0,0.0,0.0,1733738.7407946,0.0,0.0,0.0,83748.0,0.0
2019-07-08 12:00:00,0.0,1610731.0,0.0,0.0,0.0,1705435.0410346002,0.0,0.0,0.0,94704.0,0.0
2019-07-08 13:00:00,0.0,1596601.6,0.0,0.0,0.0,1684097.5619556,0.0,0.0,0.0,87496.0,0.0
2019-07-08 14:00:00,0.0,1585797.2,0.0,0.0,0.0,1662732.6568018002,0.0,0.0,0.0,76360.0,575.42
2019-07-08 15:00:00,0.0,1585169.6,0.0,0.0,0.0,1648580.8069218,0.0,0.0,0.0,62480.0,931.1899999999999
2019-07-08 16:00:00,0.0,1599001.9,0.0,0.0,0.0,1653983.7418484,0.0,0.0,0.0,53588.0,1393.8000000000002
2019-07-08 17:00:00,0.0,1614949.8,0.0,0.0,0.0,1658070.2256402,0.0,0.0,0.0,41312.0,1808.3999999999999
2019-07-08 18:00:00,0.0,1626611.2,0.0,0.0,0.0,1655684.1579232,0.0,0.0,0.0,26768.399999999998,2304.6
2019-07-08 19:00:00,0.0,1578025.4,0.0,0.0,0.0,1602175.9038238,0.0,0.0,0.0,20472.0,3678.5
2019-07-08 20:00:00,0.0,1543231.9,0.0,0.0,0.0,1550724.6046376,0.0,0.0,0.0,2065.36,5427.3
2019-07-08 21:00:00,0.0,1512470.5,0.0,0.0,0.0,1519129.7770004,0.0,0.0,0.0,0.0,6659.3
2019-07-08 22:00:00,0.0,1404946.5,0.0,0.0,0.0,1412360.103381,0.0,0.0,0.0,0.0,7413.599999999999
2019-07-08 23:00:00,0.0,1326561.9,0.0,0.0,0.0,1333894.129516721,0.0,0.0,0.0,0.0,7332.2
2019-07-09 00:00:00,0.0,1291223.7,0.0,0.0,0.0,1298267.6702219017,0.0,0.0,0.0,0.0,7044.0
2019-07-09 01:00:00,0.0,1259863.0,0.0,0.0,0.0,1266672.8425798884,0.0,0.0,0.0,0.0,6809.8
2019-07-09 02:00:00,0.0,1257304.6,0.0,0.0,0.0,1263820.5317511077,0.0,0.0,0.0,0.0,6515.9
2019-07-09 03:00:00,0.0,1281904.5,0.0,0.0,0.0,1286337.3316596309,0.0,0.0,0.0,0.0,4432.8
2019-07-09 04:00:00,0.0,1317605.4,0.0,0.0,0.0,1319906.8360293068,0.0,0.0,0.0,0.0,2301.4
2019-07-09 05:00:00,0.0,1466493.4,0.0,0.0,0.0,1494556.022167,0.0,0.0,0.0,27052.399999999998,1010.1999999999999
2019-07-09 06:00:00,0.0,1583013.3,0.0,0.0,0.0,1651542.8220086,0.0,0.0,0.0,67596.0,933.5
2019-07-09 07:00:00,813434.52,798152.17,0.0,0.0,0.0,1715582.6853338003,0.0,0.0,0.0,91996.0,12000.0
2019-07-09 08:00:00,0.0,1634505.5,0.0,0.0,0.0,1735631.139326,0.0,0.0,0.0,99808.0,1317.6
2019-07-09 09:00:00,0.0,1680758.1,0.0,0.0,0.0,1772656.3279646,0.0,0.0,0.0,90452.0,1446.1999999999998
2019-07-09 10:00:00,0.0,1695941.0,0.0,0.0,0.0,1799533.8723174,0.0,0.0,0.0,102011.99999999999,1580.9
2019-07-09 11:00:00,0.0,1663756.2,0.0,0.0,0.0,1772766.0322369998,0.0,0.0,0.0,107284.0,1725.8
2019-07-09 12:00:00,0.0,1626704.1,0.0,0.0,0.0,1736426.4952272,0.0,0.0,0.0,107715.99999999999,2006.3999999999999
2019-07-09 13:00:00,278633.06,1305971.0,0.0,0.0,0.0,1702143.9131574,0.0,0.0,0.0,114616.0,2923.9
2019-07-09 14:00:00,558078.91,997217.43,0.0,0.0,0.0,1675348.6470022001,0.0,0.0,0.0,115175.99999999999,4876.3
2019-07-09 15:00:00,677303.6,870626.59,0.0,0.0,0.0,1663500.5866416,0.0,0.0,0.0,108568.0,7002.400000000001
2019-07-09 16:00:00,252076.06,1320667.8,0.0,0.0,0.0,1665639.8197524003,0.0,0.0,0.0,85076.0,7820.000000000001
2019-07-09 17:00:00,0.0,1590564.8,0.0,0.0,0.0,1657165.1654665999,0.0,0.0,0.0,59944.0,6656.4
2019-07-09 18:00:00,0.0,1593402.4,0.0,0.0,0.0,1634346.6788442,0.0,0.0,0.0,35484.8,5459.5
2019-07-09 19:00:00,0.0,1539679.6,0.0,0.0,0.0,1568030.4520744001,0.0,0.0,0.0,22742.399999999998,5608.5
2019-07-09 20:00:00,0.0,1500139.0,0.0,0.0,0.0,1507555.9772806,0.0,0.0,0.0,2065.36,5351.6
2019-07-09 21:00:00,0.0,1477481.9,0.0,0.0,0.0,1483091.9267195999,0.0,0.0,0.0,0.0,5610.0
2019-07-09 22:00:00,0.0,1373804.6,0.0,0.0,0.0,1379585.9549026,0.0,0.0,0.0,0.0,5781.4
2019-07-09 23:00:00,0.0,1293948.9,0.0,0.0,0.0,1299721.2517024158,0.0,0.0,0.0,0.0,5772.4
2019-07-10 00:00:00,0.0,1238747.5,0.0,0.0,0.0,1244978.8246414221,0.0,0.0,0.0,0.0,6231.3
2019-07-10 01:00:00,0.0,1207715.4,0.0,0.0,0.0,1214947.282742044,0.0,0.0,0.0,0.0,7231.9
2019-07-10 02:00:00,0.0,1184223.4,0.0,0.0,0.0,1193390.3951321195,0.0,0.0,0.0,0.0,9167.0
2019-07-10 03:00:00,0.0,1191361.7,0.0,0.0,0.0,1201453.6584365442,0.0,0.0,0.0,0.0,10092.0
2019-07-10 04:00:00,0.0,1178992.6,0.0,0.0,0.0,1186862.9915050943,0.0,0.0,0.0,0.0,7870.4
2019-07-10 05:00:00,0.0,1215859.7,0.0,0.0,0.0,1248653.9174402603,0.0,0.0,0.0,27492.8,5301.4
2019-07-10 06:00:00,70766.711,1170440.5,0.0,0.0,0.0,1316752.838478211,0.0,0.0,0.0,71224.0,4321.599999999999
2019-07-10 07:00:00,1225532.5,31587.464,0.0,0.0,0.0,1383672.4386944,0.0,0.0,0.0,120804.0,5748.5
2019-07-10 08:00:00,2728396.9,0.0,0.0,0.0,1459213.9,1448727.0664388,0.0,0.0,0.0,169160.0,10384.0
2019-07-10 09:00:00,4512168.4,0.0,0.0,0.0,3254956.8,1487507.5232884001,0.0,0.0,0.0,212188.0,18108.0
2019-07-10 10:00:00,6396394.5,0.0,0.0,0.0,5167122.2,1494446.3178945999,0.0,0.0,0.0,235072.0,30102.0
2019-07-10 11:00:00,8651737.2,0.0,0.0,0.0,7497993.0,1446807.241846,0.0,0.0,0.0,246264.0,46799.0
2019-07-10 12:00:00,10769887.0,0.0,0.0,0.0,9696921.4,1383315.8998426,0.0,0.0,0.0,246088.0,64262.0
2019-07-10 13:00:00,11549364.0,0.0,0.0,0.0,10509908.0,1338721.1170731648,0.0,0.0,0.0,224836.0,74429.0
2019-07-10 14:00:00,11225188.0,0.0,0.0,0.0,10176507.0,1319851.9838976534,0.0,0.0,0.0,193920.0,77251.0
2019-07-10 15:00:00,9867291.8,0.0,0.0,0.0,8771294.0,1325117.788504952,0.0,0.0,0.0,156388.0,72732.0
2019-07-10 16:00:00,8007616.6,0.0,0.0,0.0,6838038.1,1350267.49071,0.0,0.0,0.0,115999.99999999999,64689.0
2019-07-10 17:00:00,6111994.2,0.0,0.0,0.0,4849730.3,1395163.9602031999,0.0,0.0,0.0,76468.0,56432.00000000001
2019-07-10 18:00:00,4929179.3,0.0,0.0,0.0,3624846.2,1398839.053007,0.0,0.0,0.0,41612.0,52894.0
2019-07-10 19:00:00,4325832.3,0.0,0.0,0.0,3053504.2,1346948.9367714,0.0,0.0,0.0,24328.8,50292.0
2019-07-10 20:00:00,3363297.7,0.0,0.0,0.0,2089012.1,1322238.0516103453,0.0,0.0,0.0,2057.52,45895.0
2019-07-10 21:00:00,3202347.7,0.0,0.0,0.0,1931476.5,1315683.2219174926,0.0,0.0,0.0,0.0,44812.0
2019-07-10 22:00:00,3277608.6,0.0,0.0,0.0,2072726.9,1249476.6994103186,0.0,0.0,0.0,0.0,44595.0
2019-07-10 23:00:00,3141210.0,0.0,0.0,0.0,2023311.0,1160150.0035505844,0.0,0.0,0.0,0.0,42251.0
2019-07-11 00:00:00,2735294.0,0.0,0.0,0.0,1648514.9,1125072.0655693347,0.0,0.0,0.0,0.0,38293.0
2019-07-11 01:00:00,1157349.0,0.0,0.0,0.0,76618.521,1113964.508976527,0.0,0.0,0.0,0.0,33234.0
2019-07-11 02:00:00,1078665.9,0.0,0.0,0.0,0.0,1108451.869778567,0.0,0.0,0.0,0.0,29786.0
2019-07-11 03:00:00,1081257.9,0.0,0.0,0.0,0.0,1106970.8622328194,0.0,0.0,0.0,0.0,25713.000000000004
2019-07-11 04:00:00,1060837.1,0.0,0.0,0.0,0.0,1078859.1449294502,0.0,0.0,0.0,0.0,18022.0
2019-07-11 05:00:00,1059596.9,0.0,0.0,0.0,0.0,1098633.3382713122,0.0,0.0,0.0,28216.4,10820.0
2019-07-11 06:00:00,1235627.3,0.0,0.0,0.0,179896.35,1141801.9656228153,0.0,0.0,0.0,74644.0,11427.0
2019-07-11 07:00:00,2264053.7,0.0,0.0,0.0,1211065.2,1187027.5478988683,0.0,0.0,0.0,122168.00000000001,11871.0
2019-07-11 08:00:00,3521340.8,0.0,0.0,0.0,2468358.7,1233405.0249325272,0.0,0.0,0.0,165284.0,15139.0
2019-07-11 09:00:00,4577875.4,0.0,0.0,0.0,3519717.2,1277122.1735970054,0.0,0.0,0.0,200900.0,18064.0
2019-07-11 10:00:00,5137423.7,0.0,0.0,0.0,4056666.6,1315546.091588952,0.0,0.0,0.0,213856.0,20933.0
2019-07-11 11:00:00,5564092.6,0.0,0.0,0.0,4522690.7,1279425.96311281,0.0,0.0,0.0,213892.00000000003,24132.0
2019-07-11 12:00:00,5700976.9,0.0,0.0,0.0,4692675.3,1237436.6565847397,0.0,0.0,0.0,202144.0,26991.0
2019-07-11 13:00:00,5029677.3,0.0,0.0,0.0,4030810.7,1217607.611111223,0.0,0.0,0.0,191068.0,27672.999999999996
2019-07-11 14:00:00,3848575.8,0.0,0.0,0.0,2838470.8,1208557.0094429667,0.0,0.0,0.0,171420.0,27032.0
2019-07-11 15:00:00,4609217.9,0.0,0.0,0.0,3566367.0,1216016.899303356,0.0,0.0,0.0,145036.0,28130.0
2019-07-11 16:00:00,3745627.2,0.0,0.0,0.0,2623722.7,1253261.496471276,0.0,0.0,0.0,102028.00000000001,29329.0
2019-07-11 17:00:00,1424232.6,0.0,0.0,0.0,205896.34,1308991.2618961008,0.0,0.0,0.0,62564.0,28091.0
2019-07-11 18:00:00,1272828.7,0.0,0.0,0.0,0.0,1334662.0593551248,0.0,0.0,0.0,30620.399999999998,31213.000000000004
2019-07-11 19:00:00,3142331.5,0.0,0.0,0.0,1872120.4,1331809.7485263452,0.0,0.0,0.0,21093.600000000002,40505.0
2019-07-11 20:00:00,1511201.2,0.0,0.0,0.0,222745.03,1330657.8537687396,0.0,0.0,0.0,1495.64,40706.0
2019-07-11 21:00:00,1828545.6,0.0,0.0,0.0,507936.86,1354079.7138476002,0.0,0.0,0.0,0.0,33471.0
2019-07-11 22:00:00,1263867.9,0.0,0.0,0.0,0.0,1290944.9106906466,0.0,0.0,0.0,0.0,27077.0
2019-07-11 23:00:00,1188694.7,0.0,0.0,0.0,0.0,1210531.6861706295,0.0,0.0,0.0,0.0,21837.0
2019-07-12 00:00:00,1168191.3,0.0,0.0,0.0,0.0,1184888.3147774315,0.0,0.0,0.0,0.0,16697.0
2019-07-12 01:00:00,1191037.3,0.0,0.0,0.0,0.0,1202139.310078061,0.0,0.0,0.0,0.0,11102.0
2019-07-12 02:00:00,1191597.5,0.0,0.0,0.0,0.0,1197696.2874414143,0.0,0.0,0.0,0.0,6098.8
2019-07-12 03:00:00,1213548.9,0.0,0.0,0.0,0.0,1217360.7765205617,0.0,0.0,0.0,0.0,3811.9
2019-07-12 04:00:00,1264336.8,0.0,0.0,0.0,0.0,1266782.5468426014,0.0,0.0,0.0,0.0,2445.7
2019-07-12 05:00:00,0.0,1447452.0,0.0,0.0,0.0,1470283.9540492,0.0,0.0,0.0,21236.4,1595.6000000000001
2019-07-12 06:00:00,0.0,1581815.3,0.0,0.0,0.0,1633167.3580164,0.0,0.0,0.0,49828.0,1524.1
2019-07-12 07:00:00,0.0,1630917.4,0.0,0.0,0.0,1730831.5778305999,0.0,0.0,0.0,98212.0,1702.1999999999998
2019-07-12 08:00:00,957608.67,650991.43,0.0,0.0,0.0,1764949.6035186,0.0,0.0,0.0,154272.0,2077.5
2019-07-12 09:00:00,1584806.4,0.0,0.0,0.0,0.0,1799451.5941198003,0.0,0.0,0.0,212604.00000000003,2041.2
2019-07-12 10:00:00,1606483.9,0.0,0.0,0.0,0.0,1835654.0007958,0.0,0.0,0.0,227000.0,2170.1000000000004
2019-07-12 11:00:00,1584451.0,0.0,0.0,0.0,0.0,1814974.7472841998,0.0,0.0,0.0,228120.0,2403.7
2019-07-12 12:00:00,1579047.7,0.0,0.0,0.0,0.0,1799012.7770704,0.0,0.0,0.0,217144.0,2821.1
2019-07-12 13:00:00,1698576.8,0.0,0.0,0.0,141276.14,1771449.5810753999,0.0,0.0,0.0,210744.0,3404.9
2019-07-12 14:00:00,2122102.0,0.0,0.0,0.0,592107.09,1728692.3447198,0.0,0.0,0.0,194728.0,3969.4
2019-07-12 15:00:00,1540150.0,0.0,0.0,0.0,0.0,1714732.4772964001,0.0,0.0,0.0,170024.0,4558.5
2019-07-12 16:00:00,6319171.0,0.0,0.0,0.0,4790878.8,1711496.201542,0.0,0.0,0.0,118204.0,65000.0
2019-07-12 17:00:00,1612276.9,0.0,0.0,0.0,0.0,1694930.8578835998,0.0,0.0,0.0,71048.0,11606.0
2019-07-12 18:00:00,1614217.9,0.0,0.0,0.0,0.0,1671838.1105936,0.0,0.0,0.0,33547.2,24073.0
