from,BB-biomass-st,BB-ch4-gt,BB-electricity,BB-electricity,BB-electricity,BB-electricity,BB-electricity-liion-battery,BB-electricity-shortage,BB-solar-pv,BB-wind-onshore,BE-BB-electricity-transmission
2019-02-24 08:00:00,579538.04,0.0,0.0,2813994.0420090808,0.0,0.0,0.0,0.0,860552.0,1373904.0,0.0
2019-02-24 09:00:00,0.0,0.0,0.0,2798350.8029682674,0.0,520249.2,0.0,0.0,1652376.0,1666223.9999999998,0.0
2019-02-24 10:00:00,0.0,0.0,0.0,2805090.7091452307,308674.67,1703014.6,0.0,0.0,2840024.0,1976756.0,0.0
2019-02-24 11:00:00,0.0,0.0,0.0,2823729.462069576,1225038.5,1989628.0,0.0,0.0,3900864.0,2137532.0,0.0
2019-02-24 12:00:00,0.0,0.0,0.0,2797934.7593801077,1225038.5,2836862.7,0.0,0.0,4660128.0,2199708.0,0.0
2019-02-24 13:00:00,0.0,0.0,0.0,2765857.798454552,1225038.5,2719051.7,0.0,0.0,4449456.0,2260492.0,0.0
2019-02-24 14:00:00,0.0,0.0,0.0,2714143.579976808,1225038.5,1910085.9,0.0,0.0,3812424.0,2036844.0,0.0
2019-02-24 15:00:00,0.0,0.0,0.0,2695130.3878373485,0.0,1637107.5,124577.92,0.0,2803944.0,1403716.0,0.0
2019-02-24 16:00:00,90164.395,0.0,0.0,2658227.321244426,0.0,1660559.6,1225038.5,0.0,1788599.9999999998,1214984.0,0.0
2019-02-24 17:00:00,278072.73,0.0,0.0,2725002.3177233,0.0,0.0,764955.19,0.0,355282.39999999997,1326692.0,0.0
2019-02-24 18:00:00,1661287.3,0.0,0.0,2913511.6691789576,0.0,76207.592,0.0,0.0,0.0,1328432.0,0.0
2019-02-24 19:00:00,1867614.4,0.0,0.0,2908602.354806156,0.0,74804.416,0.0,0.0,0.0,1115792.4,0.0
2019-02-24 20:00:00,2325037.1,0.0,0.0,2769144.5428274353,0.0,1627580.3,1225038.5,0.0,0.0,846649.2,0.0
2019-02-24 21:00:00,1925341.7,0.0,0.0,2630934.861613192,0.0,0.0,0.0,0.0,0.0,705593.2,0.0
2019-02-24 22:00:00,1910206.2,0.0,0.0,2521723.4187558647,0.0,0.0,0.0,0.0,0.0,611517.2,0.0
2019-02-24 23:00:00,1903732.9,0.0,0.0,2345112.9140272615,0.0,0.0,0.0,0.0,0.0,441380.0,0.0
2019-02-25 00:00:00,1847478.0,0.0,0.0,2180026.8167902706,0.0,0.0,0.0,0.0,0.0,332548.8,0.0
2019-02-25 01:00:00,1891595.1,0.0,0.0,2136633.470177346,0.0,0.0,0.0,0.0,0.0,245038.4,0.0
2019-02-25 02:00:00,1942765.5,0.0,0.0,2133388.330157181,0.0,0.0,0.0,0.0,0.0,190622.8,0.0
2019-02-25 03:00:00,1987797.0,0.0,0.0,2155022.5969244028,0.0,0.0,0.0,0.0,0.0,167225.6,0.0
2019-02-25 04:00:00,2031883.3,0.0,0.0,2191800.8504388444,0.0,0.0,0.0,0.0,0.0,159917.6,0.0
2019-02-25 05:00:00,2102464.7,0.0,0.0,2251919.149466517,0.0,0.0,0.0,0.0,0.0,149454.4,0.0
2019-02-25 06:00:00,2325037.1,0.0,0.0,2489979.292713033,0.0,0.0,0.0,0.0,0.0,129873.59999999999,35068.613
2019-02-25 07:00:00,2325037.1,0.0,0.0,2718179.2028205735,0.0,0.0,274163.76,0.0,16746.4,102231.96,0.0
2019-02-25 08:00:00,1647595.1,0.0,0.0,2789530.678809853,0.0,0.0,0.0,0.0,1007248.0,134687.6,0.0
2019-02-25 09:00:00,553743.68,0.0,0.0,2764692.8763955105,0.0,0.0,0.0,0.0,2074336.0,136613.19999999998,0.0
2019-02-25 10:00:00,141388.74,0.0,0.0,2777923.0626128046,0.0,0.0,0.0,0.0,2533872.0,102662.32,0.0
2019-02-25 11:00:00,272399.38,0.0,0.0,2766856.303062069,0.0,0.0,0.0,0.0,2427656.0,66800.92,0.0
2019-02-25 12:00:00,853667.55,0.0,0.0,2752003.546844856,0.0,0.0,0.0,0.0,1898336.0,0.0,0.0
2019-02-25 13:00:00,955389.9,0.0,0.0,2743183.4226864413,0.0,0.0,0.0,0.0,1712832.0,74961.52,0.0
2019-02-25 14:00:00,1200286.8,0.0,0.0,2698708.3627199098,0.0,0.0,0.0,0.0,1368664.0,129757.59999999999,0.0
2019-02-25 15:00:00,1553386.3,0.0,0.0,2690720.3257581415,0.0,0.0,0.0,0.0,924880.0,212454.00000000003,0.0
2019-02-25 16:00:00,1236333.0,0.0,0.0,2662887.0094602676,0.0,0.0,0.0,0.0,1078264.0,348290.0,0.0
2019-02-25 17:00:00,1953457.8,0.0,0.0,2743017.0052552433,0.0,0.0,0.0,0.0,316395.2,473164.0,0.0
2019-02-25 18:00:00,2325037.1,0.0,0.0,2909143.2114727953,0.0,80345.555,150072.89,0.0,0.0,514378.8,0.0
2019-02-25 19:00:00,2325037.1,0.0,0.0,2887176.1098228493,0.0,66037.593,133865.82,0.0,0.0,494310.8,0.0
2019-02-25 20:00:00,2325037.1,0.0,0.0,2751837.12939333,0.0,15809.55,0.0,0.0,0.0,442609.60000000003,0.0
2019-02-25 21:00:00,2279035.6,0.0,0.0,2622697.1984944628,0.0,0.0,0.0,0.0,0.0,343661.6,0.0
2019-02-25 22:00:00,2132519.5,0.0,0.0,2528005.676991952,0.0,0.0,0.0,0.0,0.0,227058.40000000002,168427.73
2019-02-25 23:00:00,1863788.5,0.0,0.0,2338830.6557911746,0.0,0.0,0.0,0.0,0.0,182294.0,292748.15
2019-02-26 00:00:00,2038978.9,0.0,0.0,2196460.5386750125,0.0,0.0,0.0,0.0,0.0,157481.6,0.0
2019-02-26 01:00:00,1957554.2,0.0,0.0,2109549.032350355,0.0,0.0,0.0,0.0,0.0,151994.8,0.0
2019-02-26 02:00:00,1928234.9,0.0,0.0,2093198.519191376,0.0,0.0,0.0,0.0,0.0,164963.6,0.0
2019-02-26 03:00:00,1911801.9,0.0,0.0,2098898.316387778,0.0,0.0,0.0,0.0,0.0,187096.40000000002,0.0
2019-02-26 04:00:00,1922682.6,0.0,0.0,2124360.1842148504,0.0,0.0,0.0,0.0,0.0,201677.59999999998,0.0
2019-02-26 05:00:00,1991957.5,0.0,0.0,2182731.1001437963,0.0,0.0,0.0,0.0,0.0,190773.59999999998,0.0
2019-02-26 06:00:00,1967069.7,0.0,0.0,2396910.3412104417,0.0,0.0,0.0,0.0,0.0,175438.4,254402.27
2019-02-26 07:00:00,2325037.1,0.0,0.0,2636135.4065159997,0.0,0.0,44849.879,0.0,20629.84,148213.2,97405.408
2019-02-26 08:00:00,1612951.5,0.0,0.0,2743973.9055100423,0.0,0.0,0.0,0.0,939576.0,191446.40000000002,0.0
2019-02-26 09:00:00,767065.47,0.0,0.0,2758951.4748260626,0.0,0.0,0.0,0.0,1714240.0,277646.0,0.0
2019-02-26 10:00:00,448630.01,0.0,0.0,2760282.8143163035,0.0,0.0,0.0,0.0,2036408.0,275244.8,0.0
2019-02-26 11:00:00,597667.98,0.0,0.0,2771391.1782197566,0.0,0.0,0.0,0.0,1873608.0,300115.2,0.0
2019-02-26 12:00:00,981280.07,0.0,0.0,2741727.2701177206,0.0,0.0,0.0,0.0,1358368.0,402079.19999999995,0.0
2019-02-26 13:00:00,852399.01,0.0,0.0,2689597.008072144,0.0,0.0,0.0,0.0,1144968.0,692230.0,0.0
2019-02-26 14:00:00,230149.76,0.0,0.0,2643332.960654168,0.0,0.0,0.0,0.0,838367.2000000001,1574816.0,0.0
2019-02-26 15:00:00,0.0,0.0,0.0,2628272.1826327113,0.0,377978.22,0.0,0.0,502506.4,2503744.0,0.0
2019-02-26 16:00:00,0.0,0.0,0.0,2606804.3332966873,0.0,2647967.7,0.0,0.0,941776.0,4312996.0,0.0
2019-02-26 17:00:00,0.0,0.0,0.0,2657769.673283222,0.0,4468627.9,0.0,0.0,324737.6,6801660.0,0.0
2019-02-26 18:00:00,0.0,0.0,0.0,2808959.9145577983,0.0,5298048.1,0.0,0.0,0.0,8107007.999999999,0.0
2019-02-26 19:00:00,0.0,0.0,0.0,2786035.912653054,0.0,6072884.1,0.0,0.0,0.0,8858920.0,0.0
2019-02-26 20:00:00,0.0,0.0,0.0,2656729.5643026605,0.0,6720710.4,0.0,0.0,0.0,9377440.0,0.0
2019-02-26 21:00:00,0.0,0.0,0.0,2539779.710640526,0.0,7316508.3,0.0,0.0,0.0,9856288.0,0.0
2019-02-26 22:00:00,0.0,0.0,0.0,2471465.3528671684,0.0,7404542.6,0.0,0.0,0.0,9876008.0,0.0
2019-02-26 23:00:00,0.0,0.0,0.0,2327722.291887721,0.0,7220817.7,0.0,0.0,0.0,9548540.0,0.0
2019-02-27 00:00:00,0.0,0.0,0.0,2228329.477816652,0.0,6779998.5,0.0,0.0,0.0,9008328.0,0.0
2019-02-27 01:00:00,0.0,0.0,0.0,2153108.7964148056,0.0,5968631.2,0.0,0.0,0.0,8121740.000000001,0.0
2019-02-27 02:00:00,0.0,0.0,0.0,2161263.2508077724,0.0,4926800.7,0.0,0.0,0.0,7088064.0,0.0
2019-02-27 03:00:00,0.0,0.0,0.0,2170166.583671622,0.0,3831441.4,0.0,0.0,0.0,6001607.999999999,0.0
2019-02-27 04:00:00,0.0,0.0,0.0,2165506.8954354543,0.0,3118061.1,0.0,0.0,0.0,5283568.0,0.0
2019-02-27 05:00:00,0.0,0.0,0.0,2112794.172350193,0.0,2778345.8,0.0,0.0,0.0,4891140.0,0.0
2019-02-27 06:00:00,0.0,0.0,0.0,2084045.560170565,0.0,2756518.4,0.0,0.0,0.0,4840564.0,0.0
2019-02-27 07:00:00,0.0,0.0,0.0,2123195.2621558085,0.0,2915332.3,0.0,0.0,62475.6,4976052.0,0.0
2019-02-27 08:00:00,0.0,0.0,0.0,2223794.6026589647,0.0,7070173.4,0.0,0.0,1507352.0,7786616.0,0.0
2019-02-27 09:00:00,0.0,0.0,0.0,2299805.7668844117,0.0,9510142.2,0.0,0.0,3390552.0,8419396.0,0.0
2019-02-27 10:00:00,0.0,0.0,0.0,2322188.912122517,0.0,10333051.0,0.0,0.0,4549160.0,8106080.0,0.0
2019-02-27 11:00:00,0.0,0.0,0.0,2326973.4134371653,0.0,10665159.0,0.0,0.0,5064576.0,7927556.0,0.0
2019-02-27 12:00:00,0.0,0.0,0.0,2301927.5891982527,0.0,10811948.0,0.0,0.0,4985640.0,8128236.000000001,0.0
2019-02-27 13:00:00,0.0,0.0,0.0,2244055.9255832285,0.0,10680636.0,0.0,0.0,4346144.0,8578548.0,0.0
2019-02-27 14:00:00,0.0,0.0,0.0,2150529.32613976,0.0,10227699.0,0.0,0.0,3354471.9999999995,9023756.0,0.0
2019-02-27 15:00:00,0.0,0.0,0.0,2141001.927883508,1225038.5,7606031.5,0.0,0.0,2180200.0,8791872.0,0.0
2019-02-27 16:00:00,0.0,0.0,0.0,2148490.7125313547,1225038.5,5531350.7,0.0,0.0,1650704.0,7254176.0,0.0
2019-02-27 17:00:00,0.0,0.0,0.0,2223586.5808547214,1225038.5,3646784.5,0.0,0.0,438169.60000000003,6657240.0,0.0
2019-02-27 18:00:00,0.0,0.0,0.0,2437474.591411688,0.0,3739989.4,0.0,0.0,0.0,6177464.0,0.0
2019-02-27 19:00:00,0.0,0.0,0.0,2447418.033256099,1028875.8,1854486.2,0.0,0.0,0.0,5330780.0,0.0
2019-02-27 20:00:00,0.0,0.0,0.0,2292608.2127462435,504837.44,1474486.3,0.0,0.0,0.0,4271932.0,0.0
2019-02-27 21:00:00,0.0,0.0,0.0,2180900.508339634,0.0,1408838.4,244762.87,0.0,0.0,3344976.0,0.0
2019-02-27 22:00:00,1141054.0,0.0,0.0,2159224.637199367,0.0,1402517.4,0.0,0.0,0.0,2420688.0,0.0
2019-02-27 23:00:00,1775440.9,0.0,0.0,2045561.527930442,0.0,1334623.4,0.0,0.0,0.0,1604744.0,0.0
2019-02-28 00:00:00,979554.67,0.0,0.0,1913342.8744387678,0.0,1253006.3,1225038.5,0.0,0.0,961756.0,0.0
2019-02-28 01:00:00,1222188.1,0.0,0.0,1801011.1046464718,0.0,1182622.8,1225038.5,0.0,0.0,536407.2,0.0
2019-02-28 02:00:00,1395965.4,0.0,0.0,1754497.4310802796,0.0,1154105.3,1225038.5,0.0,0.0,287598.8,0.0
2019-02-28 03:00:00,1601774.2,0.0,0.0,1773344.205790029,0.0,0.0,22684.048,0.0,0.0,148886.0,0.0
2019-02-28 04:00:00,1709270.4,0.0,0.0,1816155.0913882838,0.0,0.0,0.0,0.0,0.0,106884.72,0.0
2019-02-28 05:00:00,1654129.3,0.0,0.0,1818443.3311435983,0.0,0.0,0.0,0.0,0.0,164314.0,0.0
2019-02-28 06:00:00,1455266.9,0.0,0.0,1776006.8847775408,0.0,0.0,0.0,0.0,0.0,320740.0,0.0
2019-02-28 07:00:00,1244997.1,0.0,0.0,1777712.6635043933,0.0,0.0,0.0,0.0,76058.4,456657.2,0.0
2019-02-28 08:00:00,0.0,0.0,0.0,1874234.776807549,0.0,362562.02,0.0,0.0,1591744.0,645052.7999999999,0.0
2019-02-28 09:00:00,0.0,0.0,0.0,1987897.8860936018,0.0,2282028.5,0.0,0.0,3471336.0,798590.4,0.0
2019-02-28 10:00:00,0.0,0.0,0.0,2093406.540975292,0.0,3772448.7,0.0,0.0,4877048.0,988807.2,0.0
2019-02-28 11:00:00,0.0,0.0,0.0,2182190.243477157,0.0,4857657.8,0.0,0.0,5740416.0,1299432.0,0.0
2019-02-28 12:00:00,0.0,0.0,0.0,2163426.677474331,0.0,5812401.3,0.0,0.0,6052200.0,1923628.0,0.0
2019-02-28 13:00:00,0.0,0.0,0.0,2100271.260251064,0.0,6575632.7,0.0,0.0,5760128.0,2915775.9999999995,0.0
2019-02-28 14:00:00,0.0,0.0,0.0,2062120.0628733372,0.0,7048567.9,0.0,0.0,4950000.0,4160688.0,0.0
2019-02-28 15:00:00,0.0,0.0,0.0,2065656.4334031807,0.0,6388019.6,0.0,0.0,3692920.0,4760756.0,0.0
2019-02-28 16:00:00,0.0,0.0,0.0,2109132.9887418686,0.0,5125375.0,0.0,0.0,2288616.0,4945892.0,0.0
2019-02-28 17:00:00,0.0,0.0,0.0,2204032.532048622,0.0,4940109.9,0.0,0.0,566130.4,6578012.0,0.0
2019-02-28 18:00:00,0.0,0.0,0.0,2413968.128487586,0.0,5687819.9,0.0,0.0,0.0,8101788.0,0.0
2019-02-28 19:00:00,0.0,0.0,0.0,2471298.9354359703,0.0,6630061.1,0.0,0.0,0.0,9101360.0,0.0
2019-02-28 20:00:00,0.0,0.0,0.0,2380268.597541784,0.0,7382871.4,0.0,0.0,0.0,9763140.0,0.0
2019-02-28 21:00:00,0.0,0.0,0.0,2347068.3189099045,0.0,7919163.7,0.0,0.0,0.0,10266232.0,0.0
2019-02-28 22:00:00,0.0,0.0,0.0,2375359.283148655,0.0,8336196.7,0.0,0.0,0.0,10711556.0,0.0
2019-02-28 23:00:00,0.0,0.0,0.0,2264650.0833698893,0.0,8709993.9,0.0,0.0,0.0,10974644.0,0.0
2019-03-01 00:00:00,0.0,0.0,0.0,2201369.8530681417,0.0,8894494.1,0.0,0.0,0.0,11095864.0,0.0
2019-03-01 01:00:00,0.0,0.0,0.0,2155521.849238325,0.0,8979550.2,0.0,0.0,0.0,11135072.0,0.0
2019-03-01 02:00:00,0.0,0.0,0.0,2126856.445764133,0.0,9006591.6,0.0,0.0,0.0,11133448.0,0.0
2019-03-01 03:00:00,0.0,0.0,0.0,2140918.719157745,0.0,9010277.3,0.0,0.0,0.0,11151196.0,0.0
2019-03-01 04:00:00,0.0,0.0,0.0,2185060.94426188,0.0,8963815.1,0.0,0.0,0.0,11148876.0,0.0
2019-03-01 05:00:00,0.0,0.0,0.0,2284287.340901751,0.0,8804848.7,0.0,0.0,0.0,11089136.0,0.0
2019-03-01 06:00:00,0.0,0.0,0.0,2558127.233055192,0.0,8470688.8,0.0,0.0,0.0,11028816.0,0.0
2019-03-01 07:00:00,0.0,0.0,0.0,2785411.8472606516,0.0,8235447.2,0.0,0.0,74983.04000000001,10945876.0,0.0
2019-03-01 08:00:00,0.0,0.0,0.0,2840870.458052156,0.0,9547573.5,0.0,0.0,1512632.0,10875812.0,0.0
2019-03-01 09:00:00,0.0,0.0,0.0,2832716.0036591887,0.0,11205140.0,0.0,0.0,3220624.0000000005,10817232.0,0.0
2019-03-01 10:00:00,0.0,0.0,0.0,2832632.794933426,0.0,11764631.0,0.0,0.0,3769128.0,10828136.0,0.0
2019-03-01 11:00:00,0.0,0.0,0.0,2855598.401190888,0.0,11358634.0,0.0,0.0,3506272.0,10707960.0,0.0
2019-03-01 12:00:00,0.0,0.0,0.0,2833589.6951882252,0.0,10388658.0,0.0,0.0,2637712.0,10584536.0,0.0
2019-03-01 13:00:00,0.0,0.0,0.0,2817696.8299904503,0.0,10079371.0,0.0,0.0,2497088.0,10399980.0,0.0
2019-03-01 14:00:00,0.0,0.0,0.0,2786826.3954766546,0.0,9279569.6,0.0,0.0,2122296.0,9944100.0,0.0
2019-03-01 15:00:00,0.0,0.0,0.0,2772514.4959057537,0.0,7947481.5,0.0,0.0,1554256.0,9165740.0,0.0
2019-03-01 16:00:00,0.0,0.0,0.0,2749257.659138612,0.0,7606078.3,0.0,0.0,1417768.0,8937568.0,0.0
2019-03-01 17:00:00,0.0,0.0,0.0,2812080.241499483,0.0,6984656.6,0.0,0.0,452240.8,9344496.0,0.0
2019-03-01 18:00:00,0.0,0.0,0.0,2982366.8836392816,0.0,6822185.1,0.0,0.0,0.0,9804552.0,0.0
2019-03-01 19:00:00,0.0,0.0,0.0,3027466.008977888,0.0,6991222.0,0.0,0.0,0.0,10018688.0,0.0
2019-03-01 20:00:00,0.0,0.0,0.0,2874445.175919477,308674.67,6873268.2,0.0,0.0,0.0,10056388.0,0.0
2019-03-01 21:00:00,0.0,0.0,0.0,2747385.462961405,1225038.5,5810436.0,0.0,0.0,0.0,9782860.0,0.0
2019-03-01 22:00:00,0.0,0.0,0.0,2665632.8971665106,1225038.5,5324832.6,0.0,0.0,0.0,9215504.0,0.0
2019-03-01 23:00:00,0.0,0.0,0.0,2492101.115026874,0.0,5920798.9,0.0,0.0,0.0,8412900.0,0.0
2019-03-02 00:00:00,0.0,0.0,0.0,2386842.0862875497,1225038.5,3814091.4,0.0,0.0,0.0,7425972.0,0.0
2019-03-02 01:00:00,0.0,0.0,0.0,2351145.5461063874,1225038.5,2724123.9,0.0,0.0,0.0,6300308.0,0.0
2019-03-02 02:00:00,0.0,0.0,0.0,2332839.628064766,0.0,2776264.4,0.0,0.0,0.0,5109104.0,0.0
2019-03-02 03:00:00,0.0,0.0,0.0,2323478.647260039,0.0,1945437.4,0.0,0.0,0.0,4268916.0,0.0
2019-03-02 04:00:00,60357.144,0.0,0.0,2326224.5349662825,0.0,1501000.6,0.0,0.0,0.0,3766868.0,0.0
2019-03-02 05:00:00,617710.65,0.0,0.0,2385718.768601553,0.0,1544139.9,0.0,0.0,0.0,3312148.0,0.0
2019-03-02 06:00:00,389469.74,0.0,0.0,2650156.0755568948,0.0,1721899.0,1069361.3,0.0,0.0,2913223.9999999995,0.0
2019-03-02 07:00:00,2130956.0,0.0,0.0,2878480.7987429155,0.0,1871367.2,0.0,0.0,97284.0,2521608.0,0.0
2019-03-02 08:00:00,1486589.8,0.0,0.0,2962979.2522440534,0.0,1878510.5,0.0,0.0,1243352.0,2111548.0,0.0
2019-03-02 09:00:00,615376.97,0.0,0.0,2949541.0442428435,0.0,1827167.9,0.0,0.0,2208008.0,1953324.0000000002,0.0
2019-03-02 10:00:00,83306.282,0.0,0.0,2932192.026456021,0.0,1784306.3,0.0,0.0,2950728.0,1682464.0,0.0
2019-03-02 11:00:00,110755.11,0.0,0.0,2955199.237086528,0.0,1787223.9,0.0,0.0,3283632.0000000005,1348036.0,0.0
2019-03-02 12:00:00,485716.34,0.0,0.0,2950456.3401449244,0.0,1789024.4,0.0,0.0,3238312.0,1015452.4,0.0
2019-03-02 13:00:00,0.0,0.0,0.0,2929238.1169455345,0.0,548204.68,0.0,0.0,2773056.0,704386.8,0.0
2019-03-02 14:00:00,336453.08,0.0,0.0,2888757.075470051,0.0,0.0,0.0,0.0,2091320.0,460984.0,0.0
2019-03-02 15:00:00,1282479.2,0.0,0.0,2859675.628407699,0.0,0.0,0.0,0.0,1323168.0,254028.4,0.0
2019-03-02 16:00:00,1316286.5,0.0,0.0,2814202.063813324,0.0,0.0,0.0,0.0,1372624.0,125291.59999999999,0.0
2019-03-02 17:00:00,2325037.1,0.0,0.0,2826683.3715597354,0.0,8557.793,29204.885,0.0,480999.2,0.0,0.0
2019-03-02 18:00:00,2325037.1,0.0,0.0,2992559.951620327,0.0,139769.12,807291.99,0.0,0.0,0.0,0.0
2019-03-02 19:00:00,2325037.1,0.0,0.0,3026217.878213411,0.0,161956.8,863137.6,0.0,0.0,0.0,0.0
2019-03-02 20:00:00,2325037.1,0.0,0.0,2871449.6620562733,0.0,59931.84,606344.42,0.0,0.0,0.0,0.0
2019-03-02 21:00:00,2325037.1,0.0,0.0,2739189.4042157205,0.0,0.0,414152.32,0.0,0.0,0.0,0.0
2019-03-02 22:00:00,2325037.1,0.0,0.0,2640836.699104886,0.0,0.0,153070.03,0.0,0.0,70035.0,92694.592
2019-03-02 23:00:00,2140841.1,0.0,0.0,2467138.499513724,0.0,0.0,0.0,0.0,0.0,118679.6,207617.77
2019-03-03 00:00:00,2153083.2,0.0,0.0,2374527.1959723365,0.0,0.0,0.0,0.0,0.0,221444.0,0.0
2019-03-03 01:00:00,1918468.6,0.0,0.0,2314991.3579843487,0.0,0.0,0.0,0.0,0.0,396522.8,0.0
2019-03-03 02:00:00,1634381.7,0.0,0.0,2306462.4643559405,0.0,0.0,0.0,0.0,0.0,672080.8,0.0
2019-03-03 03:00:00,1253327.7,0.0,0.0,2306712.0905129015,0.0,0.0,0.0,0.0,0.0,1053384.4,0.0
2019-03-03 04:00:00,991591.09,0.0,0.0,2342991.0917134206,0.0,0.0,0.0,0.0,0.0,1351400.0,0.0
2019-03-03 05:00:00,611294.64,0.0,0.0,2384470.637816748,0.0,0.0,0.0,0.0,0.0,1773176.0,0.0
2019-03-03 06:00:00,155004.59,0.0,0.0,2616872.58821958,0.0,0.0,0.0,0.0,0.0,2461868.0,0.0
2019-03-03 07:00:00,96838.879,0.0,0.0,2806713.279165477,0.0,0.0,0.0,0.0,91986.40000000001,2617888.0,0.0
2019-03-03 08:00:00,0.0,0.0,0.0,2866415.5345846633,0.0,1943356.5,0.0,0.0,1189760.0,3620012.0,0.0
2019-03-03 09:00:00,0.0,0.0,0.0,2838915.053169513,0.0,4426400.9,0.0,0.0,2266528.0,4998788.0,0.0
2019-03-03 10:00:00,0.0,0.0,0.0,2829720.4897959847,0.0,5643311.5,0.0,0.0,2874872.0,5598160.0,0.0
2019-03-03 11:00:00,0.0,0.0,0.0,2823105.3966771737,0.0,6209154.6,0.0,0.0,3019632.0,6012627.999999999,0.0
2019-03-03 12:00:00,0.0,0.0,0.0,2771724.013082153,0.0,6336584.0,0.0,0.0,2770416.0,6337892.0,0.0
2019-03-03 13:00:00,0.0,0.0,0.0,2745804.497314204,1225038.5,5903293.0,0.0,0.0,2905320.0,6968816.0,0.0
2019-03-03 14:00:00,0.0,0.0,0.0,2723670.97823306,1225038.5,6255838.5,0.0,0.0,2733104.0,7471444.000000001,0.0
2019-03-03 15:00:00,0.0,0.0,0.0,2724544.669782423,1225038.5,5621848.8,0.0,0.0,2228864.0,7342568.0,0.0
2019-03-03 16:00:00,0.0,0.0,0.0,2722630.8692524987,308674.67,5058470.5,0.0,0.0,1602128.0,6487648.0,0.0
2019-03-03 17:00:00,0.0,0.0,0.0,2812080.241499483,1225038.5,2859953.2,0.0,0.0,490160.0,6406912.0,0.0
2019-03-03 18:00:00,0.0,0.0,0.0,3016316.0407217173,0.0,2812452.0,0.0,0.0,0.0,5828768.0,0.0
2019-03-03 19:00:00,0.0,0.0,0.0,3041777.908548789,0.0,1964630.5,303304.42,0.0,0.0,4703104.0,0.0
2019-03-03 20:00:00,0.0,0.0,0.0,2892584.6765095736,0.0,494267.32,0.0,0.0,0.0,3386852.0,0.0
2019-03-03 21:00:00,1036129.3,0.0,0.0,2755123.873766213,0.0,1796463.9,1225038.5,0.0,0.0,2290420.0,0.0
2019-03-03 22:00:00,2108086.6,0.0,0.0,2658601.760479868,0.0,1739612.4,785839.62,0.0,0.0,1504287.9999999998,0.0
2019-03-03 23:00:00,1954364.8,0.0,0.0,2490561.7537323902,0.0,1633661.6,1225038.5,0.0,0.0,944819.9999999999,0.0
2019-03-04 00:00:00,1842010.3,0.0,0.0,2381433.519600826,0.0,0.0,0.0,0.0,0.0,539423.2000000001,0.0
2019-03-04 01:00:00,2073194.7,0.0,0.0,2343323.9265961447,0.0,0.0,0.0,0.0,0.0,270129.2,0.0
2019-03-04 02:00:00,2191517.5,0.0,0.0,2323977.8995739613,0.0,0.0,0.0,0.0,0.0,132460.4,0.0
2019-03-04 03:00:00,2024183.7,0.0,0.0,2324685.1736717992,0.0,0.0,0.0,0.0,0.0,0.0,300501.52
2019-03-04 04:00:00,2057387.3,0.0,0.0,2344696.8704391024,0.0,0.0,0.0,0.0,0.0,0.0,287309.58
2019-03-04 05:00:00,2325037.1,0.0,0.0,2416963.64235079,0.0,0.0,0.0,0.0,0.0,0.0,91926.562
2019-03-04 06:00:00,2325037.1,0.0,0.0,2645787.6178507325,0.0,0.0,151162.98,0.0,0.0,80070.16,89517.4
2019-03-04 07:00:00,2325037.1,0.0,0.0,2832507.9818549454,0.0,27151.142,252178.44,0.0,126922.4,155521.2,0.0
2019-03-04 08:00:00,1347311.4,0.0,0.0,2888049.8013722133,0.0,10023.24,0.0,0.0,1289112.0,261649.6,0.0
2019-03-04 09:00:00,30205.719,0.0,0.0,2871990.5187229128,0.0,0.0,0.0,0.0,2435576.0,406208.8,0.0
2019-03-04 10:00:00,0.0,0.0,0.0,2862088.681231219,0.0,1201499.7,0.0,0.0,3251600.0,811988.4,0.0
2019-03-04 11:00:00,0.0,0.0,0.0,2870575.9705069093,315283.78,1715060.3,0.0,0.0,3665288.0,1235632.0,0.0
2019-03-04 12:00:00,0.0,0.0,0.0,2825684.866952219,503716.61,1683770.5,0.0,0.0,3685088.0,1328084.0,0.0
2019-03-04 13:00:00,0.0,0.0,0.0,2801970.3822238734,0.0,1650553.2,0.0,0.0,3347960.0,1104563.6,0.0
2019-03-04 14:00:00,0.0,0.0,0.0,2764776.0851009456,0.0,760988.71,0.0,0.0,2730376.0,795388.8,0.0
2019-03-04 15:00:00,232292.0,0.0,0.0,2752502.7991384505,0.0,0.0,0.0,0.0,1923240.0,596970.8,0.0
2019-03-04 16:00:00,762030.18,0.0,0.0,2742808.983451,0.0,0.0,0.0,0.0,1499344.0,481434.8,0.0
2019-03-04 17:00:00,1706118.1,0.0,0.0,2776175.679514078,0.0,0.0,0.0,0.0,499523.2,570534.4,0.0
2019-03-04 18:00:00,2325037.1,0.0,0.0,2941303.381124114,0.0,758470.29,619901.39,0.0,0.0,754835.2000000001,0.0
2019-03-04 19:00:00,2142878.8,0.0,0.0,2991478.238287048,0.0,130614.54,0.0,0.0,0.0,979214.0,0.0
2019-03-04 20:00:00,1747830.3,0.0,0.0,2847402.342445204,0.0,34304.774,0.0,0.0,0.0,1133876.8,0.0
2019-03-04 21:00:00,1353547.0,0.0,0.0,2724087.021821219,0.0,0.0,0.0,0.0,0.0,1370540.0,0.0
2019-03-04 22:00:00,1133723.7,0.0,0.0,2646827.7268312946,0.0,0.0,0.0,0.0,0.0,1513104.0,0.0
